source_name,local_path,bytes,sha256
image285.tmp,assets/second-edition-media/image285.tmp,6336,0220544ea65bc68a7bfe580f95c98841bd69e66d43b07dc126bbeda2eebe66c4
image286.tmp,assets/second-edition-media/image286.tmp,4485,9602be879c3867b0972821a4a303a7a861ef0ae968c958e0ff6fb7d813b90aca
image287.tmp,assets/second-edition-media/image287.tmp,6466,35debed0f2043d90920c2a0f4e9f7b470bf3f06f861548762668c5f0c1744eb9
image288.tmp,assets/second-edition-media/image288.tmp,5583,41c1cd5a6159dc4d55f0f147536b3794852cecfdf4c0d6d64fba6a8046ee3024
image289.tmp,assets/second-edition-media/image289.tmp,4752,915a0a1c3a37b224bc7ad85d241b1c9307d4c7244fe43e6bfde1c86b360f839f
image29.png,assets/second-edition-media/image29.png,32770,13a24703c57eca9dfe0f7343d05f7d869d46bd58b9c3cb05daa2d4c8978eff8b
image290.tmp,assets/second-edition-media/image290.tmp,23902,31d1c32d8b2471455404b3c319684b03a4914fd16e8bcc53c444ec3dced80af8
image291.tmp,assets/second-edition-media/image291.tmp,28802,92d36e231ee2b540f30d8ffd707f23ed5db77dd1495dcf51e00ca3c96d23a585
image292.tmp,assets/second-edition-media/image292.tmp,31062,8b0acd1ae98cd4ac21f31f443215a464db70bf3a9a6ea291f178fb60dfe2532d
image293.tmp,assets/second-edition-media/image293.tmp,15399,08b1c9349120032452d881c92e347e129b9ad01fa703b2f72fe6f55e9fc69741
image294.tmp,assets/second-edition-media/image294.tmp,35767,5038ca3e2e9fab37096613b883567ffa3e4777a51dfb110471c8f2b96a4cf598
image295.tmp,assets/second-edition-media/image295.tmp,28002,80ae1419fa9022a9c5c3d59a8fbfeaba074932eae1fb233e66ad40ee4d7a52f2
image296.tmp,assets/second-edition-media/image296.tmp,3427,fd6cdcccfa811fc57dcd5f983dbd14cb1869bf4674a392d754d24e4190e93c1d
image297.tmp,assets/second-edition-media/image297.tmp,53264,623063abe58e1d56d5228e7bb43c5790900f093f02b56946d6e8a1e7c4540c22
image298.tmp,assets/second-edition-media/image298.tmp,51443,1f6213f2d14811b76bce9e6f09654deae6b342a7b460a126e1fb07d1c4e46586
image299.tmp,assets/second-edition-media/image299.tmp,44696,46f860644275dbda88358991831e15a8429396d6534dab4b904756b4b59189be
image3.png,assets/second-edition-media/image3.png,73261,0ed9d42914e3c10f842aa77c4b87aebdde67807249e9b60979b4c6af6f92ab7f
image30.png,assets/second-edition-media/image30.png,44881,f90cd97a2366765c2ed41fa48aa14f9179d12899754f859c24923ed36fb39e46
image300.png,assets/second-edition-media/image300.png,66584,4bfe89c669ee41f9918479626e9239393a5a5056a6f6a5118f4491710842d5c8
image301.png,assets/second-edition-media/image301.png,32833,0a7e25dee4f1d1e3751e4a26e78cc3771ce61fc84ed06257654155d0313f0566
image302.png,assets/second-edition-media/image302.png,19316,995ab4ec35ff135fbd11b053a577470948b391ac0eb0b59a959b1e6287a9eb64
image303.png,assets/second-edition-media/image303.png,13392,9c8dcc38e01f654c564f6c7b21655ae809f6638411016c7ea8e976953fe07cc7
image304.png,assets/second-edition-media/image304.png,7835,62c2839dec8c46f9aa8c643d71e811743ab34aa1d79d20b21be917b8b7db3b13
image305.png,assets/second-edition-media/image305.png,21605,b27036e55ef141b567879ba83477750d088f67346a989a0009f146d9e02768cb
image306.png,assets/second-edition-media/image306.png,12967,88d578b3aa4c85ddd113acb44d7d552502fc7f0a573a12b4558066176b12641e
image307.png,assets/second-edition-media/image307.png,8524,19b5c1487cad9bbf349fa39c7b5ded6ecf0278175753531bb48d033fdf0fd1b3
image308.png,assets/second-edition-media/image308.png,22990,a047b38b5a8e409bc767c9f42efc667e962ddfb51590cfaa6e22b69224e131e6
image309.png,assets/second-edition-media/image309.png,10759,271f3101b67a14f4b3b7bb834316efeabfb27322e84206323e36041e53591ffc
image31.png,assets/second-edition-media/image31.png,10600,9bf8ae65d52b0d8da1e40f4590c76359b69dec121201d68a41d249668427a181
image310.png,assets/second-edition-media/image310.png,4764,c32867e422d322f38fcbc1c50f6a56ffd70325a37f675a554d31672c49dddaa8
image311.png,assets/second-edition-media/image311.png,18265,ed3e01ded66a6b053fb107d41bbf929849404c2d249565226f5c3379233a63c5
image312.png,assets/second-edition-media/image312.png,15480,96ebc2f882024ba2562a95834ee0c99a73a8787202fcf2a908af5d448f5648e5
image313.png,assets/second-edition-media/image313.png,7636,6fda223d0765bc09142e59bd4f5fbe3669ffa693e212dbe343d02a0c8117db0f
image314.png,assets/second-edition-media/image314.png,3543,01fe1c4a0b7e31d4ec4234e780193d29a9705774edbef960a36f6bd23f752bc3
image315.png,assets/second-edition-media/image315.png,10999,5638a07535a40ed05c6cb5209239b49e0f346fee4f9f3d7ef045255e4cae935d
image316.png,assets/second-edition-media/image316.png,7352,a83449824a79a65f9b8c66f7326b3ede9559cd1b33afce87c08190464a9fd998
image317.png,assets/second-edition-media/image317.png,2806,58ac3af85fd95f93c28ddcc6de2d60f8206e5a9b58fd2fa6ce0bc0f343cc90a8
image318.png,assets/second-edition-media/image318.png,18223,67cd5a6999d63e2e675280a54dea3714e68278c65daff9e1c758405a6757093a
image319.png,assets/second-edition-media/image319.png,17949,b84441a1cd82441f05fece2df9db91864b34fc8ae57bb703af6d22cfef58f177
image32.png,assets/second-edition-media/image32.png,22632,7a10788ea6e400d4fbdbb87c311a965d838bb2a63306d59d3e679871de9de151
image320.png,assets/second-edition-media/image320.png,27121,a48def4415daec2a323366f66355e8e77fd67d8323e5810e0caae30738029f63
image321.png,assets/second-edition-media/image321.png,17483,5fc6e5d09064a522000434eb7d529d84655fa480033874e0359c240c532b737c
image322.png,assets/second-edition-media/image322.png,44153,bfe8c68758eeb40311e97153d6dfe11002ed79b8fe89a0fbc1946e42dd097c41
image323.png,assets/second-edition-media/image323.png,22622,88f6d63f3ba253c9a6d1990923c27e8734a9311819e07bb940dd4a60fddf2c58
image324.png,assets/second-edition-media/image324.png,36277,c421e944a515f5fa15ee66662350c831463192dc52e0bb13cb76a6453022b694
image325.png,assets/second-edition-media/image325.png,5490,53060c07b430388a89abd73d0b95fc36a0cac39cfe9ea3fc869f3fb2b784eff9
image326.png,assets/second-edition-media/image326.png,17968,fd5df5763b83ec5db8e0a3134c648f154c17f518185e7cbf160e03c24788eee5
image327.png,assets/second-edition-media/image327.png,18253,fe2e6634f33539fac947a454b7c92f7ad06dbf86aec63a9f4430b32dcf4d4d4f
image328.png,assets/second-edition-media/image328.png,36995,5cb824f21fbbb8481d6c78605d3766af7528ee0e3c0ed703c3d362e04f7c642b
image329.png,assets/second-edition-media/image329.png,49512,2ae08fb317fccf7bc0b9b2e282af2a7b025fbb00efd7c715daa96e71b7829013
image33.png,assets/second-edition-media/image33.png,21245,2213e77e1098e19cc6a2b06e89a735f8ad94df57b04686e41732140594a4c275
image330.png,assets/second-edition-media/image330.png,36912,fd52251c60e995ea1ded709fac5465f0e004bfdf9a5b1f2d313cc39be8a6f11d
image331.png,assets/second-edition-media/image331.png,15834,2a3bf98072048146fac18d5c259feed2b13a818ff77391c2c5b37655c8fbd0ab
image332.png,assets/second-edition-media/image332.png,6025,6fe8d56f39a852a2f444646487505337b7a397a95bb2ed8d702ea4b85adcafd8
image333.png,assets/second-edition-media/image333.png,18863,c537d2c4324db8a275b5c348aad906f56d47a8fa6f4c2768c5e1b1c8f4eed265
image334.png,assets/second-edition-media/image334.png,5502,367f6031853b5b395ef1828624a4e2797c3158e2179e4110057c976245f5dd64
image335.png,assets/second-edition-media/image335.png,39638,01d06b1e11497502c08bf47c75b195209fb2112cbfc3a77f6771daf05b4305bd
image336.png,assets/second-edition-media/image336.png,4315,56c6dc0fb2f71ef6a3a7b0dd3696acd8754d2e5c94cbfdb048bb82a80ca21ec4
image337.png,assets/second-edition-media/image337.png,10052,366db96ffe1b64355c32e52be2125c7f63d25e85fb4ceecac2a68f6dcb9e54de
image338.png,assets/second-edition-media/image338.png,8613,7b1b8f6effd90becab496094482134cb386d98c9290f42629f64a521e763d7fd
image339.png,assets/second-edition-media/image339.png,31688,d3f68823703a5f63fab548dc2d94028407f3e8b926565659d283fe9c47e8fc8f
image34.png,assets/second-edition-media/image34.png,9445,19c6ba8cb2223dd0d4d0c7610617ba8e2d615e03c600ac50c424827c85dd63ac
image340.png,assets/second-edition-media/image340.png,20897,0d086effb06adddbafcf9c7d76022de6741eab716fdfdbaa915d0a4f4cf6ac5f
image341.png,assets/second-edition-media/image341.png,11944,2cd12a9960af3fb17077ea3cf968b304734fffa2198f5387498e9b4f1d0cf294
image342.png,assets/second-edition-media/image342.png,23196,166e7c4304773ed8646a7add931204ac979bc4f0cff533136d4ad21698e0bd4a
image343.png,assets/second-edition-media/image343.png,44188,16176b538a7c57f2a210d18fa7f02889b08b36854d59cb27a4e1746146a5271f
image344.png,assets/second-edition-media/image344.png,42467,3393b710e23e53b35398fe22e7dbc4866b5bff879e45dc90ee42614c19f61dd8
image345.png,assets/second-edition-media/image345.png,3337,e9dc348752140fe3d64f0a7a448ab41fd5f92827f9c31d3c65f1bf4d7a3b22e0
image346.png,assets/second-edition-media/image346.png,17265,6a7c974fb695f1d0730c0ba6f0363ae7a09124ffdf1022e88996cdb544376ef1
image347.png,assets/second-edition-media/image347.png,17472,a8c168d8204ea7fddb32ce2723f7d5a4e2dbd1bb50e73d7ebd9bfb3815d014cf
image348.tmp,assets/second-edition-media/image348.tmp,10783,f452282e5e62b7f9ec78b06ea095aa1d86d6eba9a668ef936056ab948272e55f
image349.tmp,assets/second-edition-media/image349.tmp,30445,f1ce0a0d5c9906cbdb96a1231a6a9dcfd10881e301029d958ae99db3a01873b7
image35.png,assets/second-edition-media/image35.png,9168,dc101a438ef60bae6fb3cdf26b899fc4d1d2aeb6f8f32e3b881a637135173c4d
image350.tmp,assets/second-edition-media/image350.tmp,4672,7198fb0dd5155696ea0fff05dbe71f3ee896e89b9066deff65f4c79869589c2f
image351.tmp,assets/second-edition-media/image351.tmp,5421,c51bc0114753fec4df5d2fd020c4a8b695990b3c82b684f9cbb55bf25a71a2e3
image352.tmp,assets/second-edition-media/image352.tmp,23678,7b3868ed9c5d9e27cac78b56029f0565fa6f1a4fb66085ab1377ac793db960f5
image353.tmp,assets/second-edition-media/image353.tmp,16685,b0ea5045949e827753587d351c4f2e809c8f0f28d679740d185e92b32689e16b
image354.tmp,assets/second-edition-media/image354.tmp,15497,bf12af7762324d3c463b015517d3c00e0ea5d6b792715ab1b0f73d1d1de54340
image355.tmp,assets/second-edition-media/image355.tmp,5408,b493cc6db4f6a67813e56109c6721ee17ebce7475dc7cb56408bd4a887515572
image356.tmp,assets/second-edition-media/image356.tmp,13962,f5f91d71959ea1bfacc589bb16eb3244c05fb11e869f1060c0027b96e476e1ec
image357.tmp,assets/second-edition-media/image357.tmp,9655,7bd39a0dfa2c60790f695da90b011dc2880cbb2b405f7bc1ff541f8f28092bcd
image358.tmp,assets/second-edition-media/image358.tmp,21629,7fedadb0bcd082ff3c0a1456dffa58ea86a78dc8ee97a184f88f9109af488c22
image359.tmp,assets/second-edition-media/image359.tmp,22648,5994c5c4175c53063a0813c15215e0c74cbbfd35a5bd7681e62e92da0d265be6
image36.png,assets/second-edition-media/image36.png,8197,997cdecca1f9a1d0d21b80f39bcbe97b08d58aea27ec401bce76f4e842e28528
image360.tmp,assets/second-edition-media/image360.tmp,30136,011b2adc3b657daa8f3c0e6299dc02eb6d35ec55b34f91e9004ec0a248e659b4
image361.tmp,assets/second-edition-media/image361.tmp,48846,6478ca381f59f87782b44fad287f97a9466feef5b838ccf212bc87b456b318c1
image362.tmp,assets/second-edition-media/image362.tmp,40470,f56ecd97c45c8f65a3566a0fd59e5a3787fc393ac68ad3b191e1225b392a69db
image363.tmp,assets/second-edition-media/image363.tmp,5505,f1f4351090e0fe18544a550df09eb7bf981fe9556704e68bf4cb5389bd8c2c9f
image364.tmp,assets/second-edition-media/image364.tmp,6004,dc33add59915e6fd013aa61b427ab231f636782aaa4e0902950c9ade0ee156bd
image365.tmp,assets/second-edition-media/image365.tmp,33898,857774e001fbf2361980d94a1a52340ef7d9cba9bcda61981119751363d1ac7e
image366.tmp,assets/second-edition-media/image366.tmp,9145,d54bb9281e9cdc9877fdcaf5fba594c3e930ac30a05c8ca12ed22c345f160ee9
image367.tmp,assets/second-edition-media/image367.tmp,15127,2a82403b579a6a34daa88de618dc29622b8335e795f6054ea30de7b48b3b6650
image368.tmp,assets/second-edition-media/image368.tmp,36040,469497b374de91e97ba23dc1f6a8fe4347ad7795f6a2df1c892b9a744ea81e35
image369.tmp,assets/second-edition-media/image369.tmp,31747,267af2fa604a7e2ef40a43eb246475acd5a97222306286898e07626a763a517a
image37.png,assets/second-edition-media/image37.png,7610,82bd78013f4fe7a3ab8791cde02de1b69733de33d4476d31d0c9c5e17af6bc26
image370.tmp,assets/second-edition-media/image370.tmp,30135,474f24dcd8e59b133bdca137232000011d4d995ee702733da36a00baf7ba9a1f
image371.tmp,assets/second-edition-media/image371.tmp,40476,d4f68bd25aec7b9a64e2ea15a1318a41da17640c0428270e3f758321e48ee9de
image372.tmp,assets/second-edition-media/image372.tmp,9681,17a2fe5deac88592b153a2962567f1e53d6d86f631db549c65060fb7b3d9c438
image373.tmp,assets/second-edition-media/image373.tmp,6821,31c8f976b7d30471c5a3b27d6dbdfc843cd511b1e9412eb71b60dd99b1196a06
image374.tmp,assets/second-edition-media/image374.tmp,13313,4669c88faa34071798de54de95394957fa62deb8bc4737ae21a506c1f0ea3881
image375.tmp,assets/second-edition-media/image375.tmp,19330,00c7eb4cc08c2c454ff575ce0a3012ee0b2118f629260d1f98242c6a27c7a66b
image376.tmp,assets/second-edition-media/image376.tmp,18377,3547b00bf1122b9b90170d667c751769e3e7825fbda9282518cfc5b4e00b1ffd
image377.tmp,assets/second-edition-media/image377.tmp,7098,2a9283b47395324e04af61168698172548c6a2765b066c37edf602a5ae34c675
image378.tmp,assets/second-edition-media/image378.tmp,5588,c2e7cbd233d446ab7327532caa753fcb323affaff8d0078977452a209497bb6f
image379.tmp,assets/second-edition-media/image379.tmp,8803,44bc542d4c047caf5d8a7d17494cd6a6753fbdb517317567984e71dea6859422
image38.png,assets/second-edition-media/image38.png,6604,2f52342fb85321e6739e2dbfa32146f416851e1152efb06dd05534bf14b13d71
image380.tmp,assets/second-edition-media/image380.tmp,7478,274ea76b9a6c5cfefff251df0a0adaaa8f30ac1757222f3857c58ae5367417d6
image381.tmp,assets/second-edition-media/image381.tmp,18581,628edd7355a2ccd660666071e0b318a69d75fa3311c8c261855015e4267a7163
image382.tmp,assets/second-edition-media/image382.tmp,36235,a0ebe8ef375105e4364a69841e41b404c5f4878f50451150284cca818a84424d
image383.tmp,assets/second-edition-media/image383.tmp,12791,2fefecf3cafc7e24710aa5dde3d5ceb4baaa5e806b81b54bfb0c378512964798
image384.tmp,assets/second-edition-media/image384.tmp,11914,15f53e025bbf0697004a601a8494b92f3067e1b33de006b8bc5a7cf1b86c75d5
image385.tmp,assets/second-edition-media/image385.tmp,9752,20389c810e55698beffca8afe2201d89df0ec3cfeca2de11fdf13bef89501fa0
image386.tmp,assets/second-edition-media/image386.tmp,9354,3807a1507b6651f9bc319e0d2fd8a596cf41df6284acb3b1b6173ca6f4f1864f
image387.tmp,assets/second-edition-media/image387.tmp,28904,1b1acd1d0059899d34d1e8dee3f9b30fd5494a05e35a79df85f19d2ab897683a
image388.tmp,assets/second-edition-media/image388.tmp,25389,e11392fbdfd6a9ea48090ab7aba96f25d1040133cbab3bf919b34a2e7781531b
image389.tmp,assets/second-edition-media/image389.tmp,13748,4e1e2d1dda5d5ec6163ac873c8c1a2b2d9d64a8fd6a1831da50e016e93dd5e08
image39.png,assets/second-edition-media/image39.png,50155,4a0926e0118c40477b24a2d5dd6b8b40fa5ffb397dce85fd0d49f851a45ce6d3
image390.tmp,assets/second-edition-media/image390.tmp,15599,1abf46d7a89ced9af75d6692ad6631b05ff6d88fd739e90ff819102061f093ee
image391.tmp,assets/second-edition-media/image391.tmp,8814,97d6eb6261ceae41ce1ec3c09bb3a1528d469894e1f02b7606877eebec6a8c21
image392.tmp,assets/second-edition-media/image392.tmp,16848,d6d2291e3e1d42fa4f474cb9647c69d8cde1732e7651482857260faf976a9c06
image393.tmp,assets/second-edition-media/image393.tmp,6633,61fd99d303f5d522403b473c0ae2e1fe7690f564e1f5f9e15ebc0d72a2485250
image394.tmp,assets/second-edition-media/image394.tmp,7578,2a30ec68cea10d06f5dc6998891afe1b2a2a16ed991a9bab9555bc01d082a787
image395.tmp,assets/second-edition-media/image395.tmp,32284,8895671bcf08dc1eb3da2335a43cba3ac1dec943c881d0fc24f97027b14c4d60
image396.tmp,assets/second-edition-media/image396.tmp,8792,bc66790d893e17ad16ec3ec686d2e825dc9152bbf4277795ea1b3fcd78484e5f
image397.tmp,assets/second-edition-media/image397.tmp,27562,fdbde445469478f1ac669a35590ed7029d1088960b3126b287fdc1b2365aee69
image398.tmp,assets/second-edition-media/image398.tmp,30891,450d9504bf5225854e42d751f23273a0810aac8dab6aa89eeefd636d8218b841
image399.tmp,assets/second-edition-media/image399.tmp,39548,92aec5b370b5fd1aebae5231fd41fb2bf6fca18b73d96ae17a1146b426f7adcc
image4.png,assets/second-edition-media/image4.png,16494,ab68107e45f386506a8d3e7951d78df9721d2d5aea262f829419a387af74d604
image40.png,assets/second-edition-media/image40.png,9100,f7af64c0175d0856f159bd243ef96b3dbe55684896bd0efd3784e1ea389d61c5
image400.tmp,assets/second-edition-media/image400.tmp,10488,3f8dfe327fa8e93f103f25b9e126d337f9b24cc29b1ab6bd7c76d786b436de10
image401.tmp,assets/second-edition-media/image401.tmp,22485,2470a1763660711a0cb535a075afbdf290a8312882bc5e98cb2fe524adca8398
image402.tmp,assets/second-edition-media/image402.tmp,8713,13775a6181d13907cce4c8c689338249333459fc59bf5dbb518c6e6583076937
image403.tmp,assets/second-edition-media/image403.tmp,8419,9d943e8c443d8b1270e128a942a5d7e268c92a7858b48e71c53b76896be0a712
image404.tmp,assets/second-edition-media/image404.tmp,25160,b4e2849124255e906755819b2a6ad6594ff8761105c08dd6664e291a13ec33a5
image405.tmp,assets/second-edition-media/image405.tmp,6660,c4363fb8578f0369b4d7e47b2aae011224961b39411f3d72b39e8a762dcc6d24
image406.tmp,assets/second-edition-media/image406.tmp,24469,4fd3667175c63550a896a5dd03a4a96a4ba03e33e440f3f24bccd78f0965a91f
image407.tmp,assets/second-edition-media/image407.tmp,24628,845f2c6c5416bd1f7093afd4d378b73d3e9610bee5d3e912e07758be9ec212ce
image408.tmp,assets/second-edition-media/image408.tmp,4967,9ed949b12a182380d7aa817f4d2ac20625d51e0a0833bb1bba1576cdc5c488a5
image409.tmp,assets/second-edition-media/image409.tmp,8503,2ac9f86d1cec6d9fd982022d32dc2748f0a4109d7d11f438ff9856536e61739b
image41.png,assets/second-edition-media/image41.png,54006,2b839820ff062bded3f8998e8130a623546b4853e9784c4704314fcc97bee79e
image410.png,assets/second-edition-media/image410.png,30469,f0479f7bede22d16efb580ef3d9a17035155e432cd2a8da1ecbf1c97e4694a79
image411.png,assets/second-edition-media/image411.png,40015,3e4afaf794719d5b0b86b280a3c1aa6cf5b300e7b2c19690f54c345e22f46ff3
image412.png,assets/second-edition-media/image412.png,33549,9266bbce78e79eb0dbc04d0dab21b0c307c5f2140a160ec7651f1adeb0105330
image413.png,assets/second-edition-media/image413.png,34010,fa698eedcdd8274ed9ee369fddf147d966eb85775749cfc352840c735f807111
image414.png,assets/second-edition-media/image414.png,17716,39b131253ba9d9df604728282e7b3ef6a72b8fc30f3055fc4c404a8b77ed8a77
image415.png,assets/second-edition-media/image415.png,3235,634b13bb61ec7ad72b64e4c32d265e2343d2473779f28ab828e1f78ba4eaf364
image416.png,assets/second-edition-media/image416.png,27568,7f859185bc5c3f63ed7fc756335232fce9ac8d974c0b8e50eed8973a84282c0a
image417.png,assets/second-edition-media/image417.png,24918,9d7662ab56aa90db2646a775834abe9aab90006581cf1df724ec00a51fb82982
image418.png,assets/second-edition-media/image418.png,60401,1e8ad567364366c86e5d36d2c01d76dbf2133805439cef1d0325b1675b6bc5e0
image419.png,assets/second-edition-media/image419.png,42863,fa9c638a5676719b0f07ec54275edcf9f21e9752e914e0e20c13bfdcf96aa68b
image42.png,assets/second-edition-media/image42.png,7004,d2fe8c31520d9a6992b497ab0f4bc00dd41ea4de8cec916377284a658d4947f5
image420.png,assets/second-edition-media/image420.png,11841,4e69c5cb931287bbe133690598721287b5eb9674d2e289dbe93aed576cb4cc98
image421.png,assets/second-edition-media/image421.png,21833,83fd91cf30545325cb2f394838798e9840e50aa75868b63abbc7bf25852329a7
image422.png,assets/second-edition-media/image422.png,23053,becab4a01a0390b8261720d2f7a097145a3cabcf5f957be41ebdc4804a805b82
image423.png,assets/second-edition-media/image423.png,22968,fb99dd731e23a153aa7a32c3cdd00acb8262c696f5ab0c6385a4e9d132810e25
image424.png,assets/second-edition-media/image424.png,21604,f66930a33877ea7b4b9e297da283c08253d8067411854818488112feae6c5c28
image425.png,assets/second-edition-media/image425.png,17989,fdfc4f6c1ba41ba8759d897e42c14a2c103addd2d20a530734c9f7729929e173
image426.png,assets/second-edition-media/image426.png,31014,1d883e4d190fd38bb95ac7cd1464993b43cd19aaccb93902a5b25dad4219cc5c
image427.png,assets/second-edition-media/image427.png,6425,fd9b706f86858a50a2bbe0cc29d8b71ae1ae67b656cd09fb726daaea0a50149e
image428.png,assets/second-edition-media/image428.png,6456,7103bd9b7db0151564e4c28c1983a7e72475fde3f6005479886b48bf60c6735d
image429.png,assets/second-edition-media/image429.png,33148,c485b28f5c85486df70327d6bff26249bd3616be781923d85e5dd3d5774e4332
image43.png,assets/second-edition-media/image43.png,11793,393c77674612587a9fc93d0fd46a607b3a2bfa1dbf75284cb1b89ead1d5d7745
image430.png,assets/second-edition-media/image430.png,7342,7ce81678a7785f79c85e7f3fdac7af4f1dedfc1135058ce054311f971a95eb41
image431.png,assets/second-edition-media/image431.png,3157,678e9d0f34b8232cb47df02db62aeda56b5acbf16f0755217be80e4b794b076f
image432.png,assets/second-edition-media/image432.png,6326,379ba26ef972e104476612b772a9e944bb761f1ea8ed39dd2c1fcfac57ed3397
image433.png,assets/second-edition-media/image433.png,15734,cad247adfdb62d542b7f3a58021f8b38d610db88eafeba8d9b00e8441b961dbd
image434.png,assets/second-edition-media/image434.png,41176,e89ff536e042a19ee6868c5adec42dfb17907edc988db818964236fc82dc9b66
image435.png,assets/second-edition-media/image435.png,17629,3132d542335b93a09c7c839283ac993dbf16c3b6c44c6dd31b563b96453cf8d3
image436.png,assets/second-edition-media/image436.png,19193,6fec3c44af3ea234ee6e96c40c4f6e212a0904065ed276b7a36a5b9516dbeb91
image437.png,assets/second-edition-media/image437.png,17773,be0a80ecf6f7c42c96631d4d137b37f98b6a783d618b5918b368f715fdec36f3
image438.png,assets/second-edition-media/image438.png,20635,26ea28c815cca987ebc501d580433360c608cefdc070a78ca58014f59c9940fa
image439.png,assets/second-edition-media/image439.png,17806,18f496eeef0a9881d736d4d9170dfa72fbd95f9677f3398e15dcaa4e600631d5
image44.png,assets/second-edition-media/image44.png,12700,977d3461949baa790cbff4a2f30791b58f52b30c82b4ed508a81bd9ef2ae97ca
image440.png,assets/second-edition-media/image440.png,21680,11dcf1df5307e98299149d4988d7db09686ff0792a700e9e44b8c9f28a66febb
image441.png,assets/second-edition-media/image441.png,27275,3966b8ee27faddd86bb7e41b407c2a1059bd521cb8f8a5875c812d552e9ac910
image442.png,assets/second-edition-media/image442.png,15092,a88a38802d727d8b14493ba8ea95b9d1c878252b37cd0b587eb424841591b268
image443.png,assets/second-edition-media/image443.png,34317,e059d408eec48d2f186c5bf9d65e9bc633da41dce43910ed28e6c96916a75f70
image444.png,assets/second-edition-media/image444.png,23145,97e83c76a7222d757ca8993eead1ac6425b647440d0bea0f71f6eca97c1945a1
image445.png,assets/second-edition-media/image445.png,25957,0381bd650d97c97897ed372f746581fdf5c9b61a3e38933192948752ca855570
image446.png,assets/second-edition-media/image446.png,11985,da4d28f3f79d7bcc472ffd12e5936262903d59b2965fca6914e27acdd476ef86
image447.png,assets/second-edition-media/image447.png,6903,1ea8bae35378f684deb95f633efa9846555305307a925d65831d6a16d272e85b
image448.png,assets/second-edition-media/image448.png,6915,67b17f8e42cf582c27a1191ee3c027422e6f5f98ff8457fcc608f1ea1bdd4033
image449.png,assets/second-edition-media/image449.png,19504,f4644484614db189508406d0fcf9ad8e25df9bd9b6cd8215b3005762af2c356d
image45.png,assets/second-edition-media/image45.png,3060,d4eb6da6e99e18cbc69fd73edaf8a13a08a3dceff6073ebe41dfab0c72a882f6
image450.png,assets/second-edition-media/image450.png,6893,9e2b4897882d326e504a16c387f13fcdf56e57b36838b2672f29c22d493180b3
image451.png,assets/second-edition-media/image451.png,32196,847e856d421560c3c50ab5dd6ddccb9ef0b020e84ae8b7e35e2410d256031008
image452.png,assets/second-edition-media/image452.png,2060,7d771c61b700c37df2198bbbb0a7a90321c6831ed021e1398459db4486dbe701
image453.png,assets/second-edition-media/image453.png,24801,19190bf305596f0747bd71f7afa160746b8f54516f201e8c77e22eb26ce4b302
image454.png,assets/second-edition-media/image454.png,17843,e015a2cad48a636fcba6cd767323445a866238464ccb446fdeaabc4d5327cca8
image455.png,assets/second-edition-media/image455.png,5410,5c8df0ce94e2644cbff472b8898c32e9d171903bad7b856198cb9e9c3a50c239
image456.png,assets/second-edition-media/image456.png,32121,44a4c6b1b740f28d745537e7f79b645319b323c92312cf547a67b4c29f927062
image457.png,assets/second-edition-media/image457.png,13570,3fd772e9dcbed19ecbab614a80226f23433acb3843c80363231f060634abed9a
image458.png,assets/second-edition-media/image458.png,18410,0c69f04c760b07fb0e5ea50baf5e4c63f18ce05d2b0406272538d84223ddc2fc
image459.png,assets/second-edition-media/image459.png,11960,a9031a85d5950237de3e299bf0f68d19033770fd740a6f5eaa6f47b1913ed6e9
image46.png,assets/second-edition-media/image46.png,11022,915c1c7a9b51cbe98269f862462254d0ccd2145cd9af90d4817e534adc410116
image460.png,assets/second-edition-media/image460.png,4371,d2a1ceeae120cb4a0df9b7ad9705ab1551cc6b273aa8765f5754c32dc39d83a1
image461.png,assets/second-edition-media/image461.png,8990,8443ccd8cce8fdaa0f2b4086300545031a4ce6405d5db199755219ee7fc147e7
image462.png,assets/second-edition-media/image462.png,5809,81f70ed486a48bb2154bd3edc52cabf8ef7e8bf38fa37b7327d834c45df939d2
image463.png,assets/second-edition-media/image463.png,1444,751c29b2eaea3d26a639b609a230d7ff81d4f45e6339c7981ac013550c7d2109
image464.png,assets/second-edition-media/image464.png,14370,47781c4411f1629bef4293f7b1cb1957ce5d4ba7e0dbc9c4623b0dd11196728b
image465.png,assets/second-edition-media/image465.png,2155,7bcf749915f49919ddba313ff57a27950657ccd3d9cd8a4d3cb5891c9bf8d372
image466.png,assets/second-edition-media/image466.png,2896,bcf363cbc73db17b2242ebf9d38519a11fb646b554ae36fd3c412e520b08e1e9
image467.png,assets/second-edition-media/image467.png,5799,28d511c25d0224078b3ac9b30d2a0b142e917e383fefec44c8d1003550ab8ee6
image468.png,assets/second-edition-media/image468.png,8580,9f49a2f2836ee714d16f5c4e9cbea0babf8d64144eae6ac7208081b8a10ebe44
image469.png,assets/second-edition-media/image469.png,34473,5371f4916037ecc5d725c0a1ccfd81de948e2bc8f04d7e82c3984093444c0bfa
image47.png,assets/second-edition-media/image47.png,5460,c882c229b49856d43ed63be97b6bb6149130b55bc40591cac67b75e39665eb9e
image470.png,assets/second-edition-media/image470.png,36848,fb62d95e11a1d5eb489bf7c31cf1b0c9d5a7ad43a9546a5512061dd9f9db94b7
